x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.0,0.0,0.0,-0.10433626174926758,0.02512413263320923,-0.058901760267190184,-0.23234665393829346,-0.0076332688331604,-0.10575318290489122,-0.33841586112976074,-0.030533790588378906,-0.15273193223970338,-0.4288623332977295,-0.026803195476531982,-0.19811884267824098,-0.21614348888397217,-0.2546038031578064,-0.08556774957673952,-0.24486440420150757,-0.41175442934036255,-0.14885889692800447,-0.26127564907073975,-0.5333621501922607,-0.1806850354244034,-0.2668020725250244,-0.6355116665363312,-0.19983958406942293,-0.14963388442993164,-0.3274882435798645,-0.08470369829433366,-0.08878618478775024,-0.274649441242218,-0.16610964341657564,-0.07049363851547241,-0.1402941346168518,-0.16745241685407564,-0.07749420404434204,-0.10633730888366699,-0.15222721500890657,-0.0677599310874939,-0.34953582286834717,-0.09091374977128908,-0.008220553398132324,-0.2688823342323303,-0.17266141577260896,-0.008436441421508789,-0.15831685066223145,-0.15077843471067354,-0.02740931510925293,-0.14113223552703857,-0.11906655831830903,0.013882458209991455,-0.34857261180877686,-0.10211626394288942,0.05465620756149292,-0.293781042098999,-0.1501430044938843,0.04548913240432739,-0.20078003406524658,-0.13184397621648714,0.023929357528686523,-0.17371368408203125,-0.10696574254529878,LOSER
0.0,0.0,0.0,-0.10208183526992798,0.030017197132110596,-0.06138817563319776,-0.22970300912857056,0.004816770553588867,-0.11252156614924047,-0.336993932723999,-0.015263259410858154,-0.16419789164925191,-0.4295121431350708,-0.013405025005340576,-0.2140544202890453,-0.21305936574935913,-0.2462344765663147,-0.0922832709517536,-0.24110859632492065,-0.4037690758705139,-0.15996147662067983,-0.25738561153411865,-0.5270864069461823,-0.1933467832174358,-0.2624956965446472,-0.6311179399490356,-0.2134273943271694,-0.14519786834716797,-0.31908077001571655,-0.09278154343033407,-0.08159458637237549,-0.25921159982681274,-0.17683601349258993,-0.06441926956176758,-0.1241106390953064,-0.1774595376815853,-0.07719361782073975,-0.09896141290664673,-0.16243091195488546,-0.06021595001220703,-0.3398500084877014,-0.10065705299044225,0.0023726820945739746,-0.25415360927581787,-0.1854197826948223,0.0007998943328857422,-0.14203685522079468,-0.16113440662289236,-0.02319478988647461,-0.13036292791366577,-0.12848713963890646,0.02458721399307251,-0.3362945318222046,-0.11399935900831792,0.06794381141662598,-0.2775440216064453,-0.1653721478548107,0.05620288848876953,-0.18180453777313232,-0.14649620622063253,0.030213773250579834,-0.15486055612564087,-0.12127257108355138,LOSER
0.0,0.0,0.0,-0.10135769844055176,0.02461528778076172,-0.06228470103749828,-0.22749370336532593,-0.0009669065475463867,-0.11537241982230739,-0.3363921642303467,-0.025118470191955566,-0.16930795507440166,-0.42961958050727844,-0.02398836612701416,-0.22175071434983806,-0.21007978916168213,-0.2585662007331848,-0.09326116787204342,-0.23640143871307373,-0.4178779125213623,-0.16263973014363842,-0.25337982177734375,-0.543564647436142,-0.1980755557299574,-0.258741557598114,-0.6492777466773987,-0.2193285902024229,-0.14028501510620117,-0.33084648847579956,-0.09413255052575664,-0.07191407680511475,-0.269719660282135,-0.1801232178688963,-0.05719029903411865,-0.13308501243591309,-0.18176759080895977,-0.07221853733062744,-0.10239529609680176,-0.1670665373087843,-0.0543099045753479,-0.35006725788116455,-0.10249695973405437,0.013058662414550781,-0.26639437675476074,-0.19008094863900737,0.00935739278793335,-0.15134727954864502,-0.16679921047696666,-0.016370296478271484,-0.13216161727905273,-0.13383195595750408,0.031621694564819336,-0.3448576331138611,-0.11627337383040981,0.07965099811553955,-0.2897431254386902,-0.16997460322389202,0.06733930110931396,-0.19222891330718994,-0.15156220691213207,0.04074275493621826,-0.16004008054733276,-0.1258883406401594,LOSER
0.0,0.0,0.0,-0.10033261775970459,0.029680848121643066,-0.06628030540898067,-0.22738415002822876,0.008386015892028809,-0.12317945810511333,-0.33518773317337036,-0.010226666927337646,-0.1801861301298402,-0.43112438917160034,-0.014124274253845215,-0.23508246990397197,-0.21058732271194458,-0.24755030870437622,-0.10598660262778026,-0.23756086826324463,-0.40463995933532715,-0.18488282712652904,-0.25244468450546265,-0.531935304403305,-0.2255524322624467,-0.255945086479187,-0.6441234350204468,-0.24962817879870158,-0.1406528353691101,-0.32720422744750977,-0.10700275006249171,-0.06681513786315918,-0.2593042850494385,-0.19963540884211284,-0.05420875549316406,-0.11771702766418457,-0.20172513278677684,-0.0736234188079834,-0.09153449535369873,-0.18715872617914897,-0.05237489938735962,-0.3493610620498657,-0.11601895841315013,0.021171987056732178,-0.2569904923439026,-0.20967253299906474,0.016570448875427246,-0.13772368431091309,-0.1852302476997636,-0.012809276580810547,-0.12529581785202026,-0.15118996056273204,0.03649163246154785,-0.3433675765991211,-0.1308447942371629,0.0864408016204834,-0.2784873843193054,-0.18794710191443187,0.07265478372573853,-0.1780334711074829,-0.16911239179327708,0.04380232095718384,-0.15133333206176758,-0.14326720687105876,LOSER
0.0,0.0,0.0,-0.09315472841262817,0.023484349250793457,-0.0697448335215256,-0.21343809366226196,-0.001043558120727539,-0.1286665282770798,-0.3219488859176636,-0.019610166549682617,-0.1873595945164368,-0.4185398817062378,-0.022731900215148926,-0.24462928693739627,-0.1944044828414917,-0.2644479274749756,-0.11130049150435184,-0.2195911407470703,-0.4239248037338257,-0.19079559367148136,-0.23521310091018677,-0.5512244999408722,-0.23248862545935367,-0.23809587955474854,-0.6623094379901886,-0.25686105411497806,-0.12092679738998413,-0.34224438667297363,-0.11124961894003604,-0.046538710594177246,-0.27170008420944214,-0.20461692731825565,-0.03570622205734253,-0.1255244016647339,-0.20777811925856327,-0.05360156297683716,-0.09309220314025879,-0.19378987770525669,-0.030129969120025635,-0.35984545946121216,-0.11915345560757373,0.04389733076095581,-0.26960933208465576,-0.21478986065832828,0.03637474775314331,-0.14471817016601562,-0.19062251668421482,0.009202301502227783,-0.1221623420715332,-0.15582726221529697,0.05883854627609253,-0.3479411005973816,-0.13292550366369937,0.11301738023757935,-0.2886006236076355,-0.19211966615168308,0.097484290599823,-0.18210530281066895,-0.17226510565726016,0.07007783651351929,-0.14308112859725952,-0.1447534344717667,LOSER
0.0,0.0,0.0,-0.09222501516342163,0.027821362018585205,-0.07388816607434023,-0.208243727684021,0.004933059215545654,-0.1347211657210039,-0.31328701972961426,-0.010828554630279541,-0.1941413341208147,-0.4112398028373718,-0.012632966041564941,-0.2528173832340883,-0.1807360053062439,-0.2530514597892761,-0.1226672215505289,-0.2120954990386963,-0.41554516553878784,-0.2027508972330736,-0.22396010160446167,-0.5419400930404663,-0.24413942379194964,-0.22702133655548096,-0.6573217213153839,-0.2684063224239992,-0.10457515716552734,-0.3340374231338501,-0.12063431573349703,-0.03548353910446167,-0.2606073021888733,-0.21228758079249133,-0.02535778284072876,-0.11646544933319092,-0.21564111692148913,-0.04537379741668701,-0.08052152395248413,-0.20308475774962176,-0.012919366359710693,-0.34968000650405884,-0.12591329795557726,0.053777098655700684,-0.257495641708374,-0.22359644455153216,0.04788994789123535,-0.13126784563064575,-0.20069613141257037,0.020247042179107666,-0.10448437929153442,-0.1663204191370653,0.07563591003417969,-0.3357604742050171,-0.13681147081095446,0.12429308891296387,-0.2806192636489868,-0.19658785146910418,0.11256557703018188,-0.17235857248306274,-0.17456752640444506,0.08639109134674072,-0.1269136667251587,-0.14565633815962542,LOSER
0.0,0.0,0.0,-0.09507119655609131,0.023003041744232178,-0.07022475710516574,-0.2136615514755249,-0.0038123726844787598,-0.1288590308130324,-0.3166986107826233,-0.019685447216033936,-0.1866009708345473,-0.41339415311813354,-0.018118202686309814,-0.2436763372123778,-0.1872372031211853,-0.26153677701950073,-0.11944546064739825,-0.21814292669296265,-0.4273536801338196,-0.19649282357102038,-0.22990578413009644,-0.5557887554168701,-0.23623481652145983,-0.2347162365913391,-0.6700915694236755,-0.2601045098007262,-0.11212754249572754,-0.342626690864563,-0.11896686515217425,-0.03965044021606445,-0.2682952880859375,-0.20650901159649493,-0.02964317798614502,-0.12483680248260498,-0.2083200391233504,-0.05028313398361206,-0.08789330720901489,-0.19597393533592822,-0.020038902759552002,-0.3572846055030823,-0.12548361977940203,0.04986375570297241,-0.26477116346359253,-0.21902726849918963,0.044235169887542725,-0.1397342085838318,-0.19588911792641284,0.01576131582260132,-0.11262381076812744,-0.1629604723156035,0.07070541381835938,-0.34106796979904175,-0.13756595811253192,0.12117058038711548,-0.2862533926963806,-0.19470997413998248,0.10889440774917603,-0.1786736249923706,-0.17251384517555834,0.08096194267272949,-0.1335102915763855,-0.1445186760128081,LOSER
0.0,0.0,0.0,-0.09394299983978271,0.021858274936676025,-0.06829961659738615,-0.21051037311553955,-0.006346642971038818,-0.12528679045269087,-0.3118854761123657,-0.023252546787261963,-0.18169230493137434,-0.40759938955307007,-0.021188795566558838,-0.2376347509247978,-0.1845262050628662,-0.263718843460083,-0.1165501949412544,-0.21525251865386963,-0.4285787343978882,-0.19208520921299055,-0.22698497772216797,-0.5562225878238678,-0.23114240439960554,-0.23124420642852783,-0.6695597767829895,-0.2545327124221046,-0.10922342538833618,-0.3451458811759949,-0.11643191697427824,-0.035804569721221924,-0.2697087526321411,-0.20290857823917463,-0.025228381156921387,-0.12416213750839233,-0.20492229136058882,-0.04473233222961426,-0.08311587572097778,-0.19252430172988966,-0.01718086004257202,-0.35962963104248047,-0.12301197173425749,0.054138779640197754,-0.26627814769744873,-0.21562473746368482,0.04819607734680176,-0.13987326622009277,-0.19274954768249586,0.02028435468673706,-0.10953736305236816,-0.15979762645790174,0.0728713870048523,-0.3427730202674866,-0.13491387935707166,0.12443721294403076,-0.28677207231521606,-0.19138966771194532,0.11280763149261475,-0.17951679229736328,-0.16913508149215772,0.08573824167251587,-0.13313084840774536,-0.1409180340392311,LOSER
0.0,0.0,0.0,-0.09387314319610596,0.0228273868560791,-0.06950943834539203,-0.21068847179412842,-0.0036603212356567383,-0.12808354861493854,-0.3131478428840637,-0.02001553773880005,-0.185642427871187,-0.4107488691806793,-0.020695149898529053,-0.2423722363209322,-0.18356233835220337,-0.2598270773887634,-0.12056854284759311,-0.21261757612228394,-0.4256518483161926,-0.19829492933507709,-0.2247762680053711,-0.5552821159362793,-0.238648078510721,-0.2297709584236145,-0.6691948175430298,-0.2625917560553148,-0.10893172025680542,-0.3436785340309143,-0.1193045071458414,-0.03187739849090576,-0.2621869444847107,-0.20638371176477222,-0.023142457008361816,-0.11809921264648438,-0.2070493317341402,-0.04470217227935791,-0.07741451263427734,-0.19391821987386493,-0.01746964454650879,-0.3598562479019165,-0.1249539024328783,0.055950284004211426,-0.2603607773780823,-0.2186786747669771,0.04952597618103027,-0.13620537519454956,-0.19540917045827655,0.020471692085266113,-0.10636603832244873,-0.16222112543340472,0.0725170373916626,-0.345370888710022,-0.1359607792591646,0.1258399486541748,-0.2863037586212158,-0.19396302766557483,0.1135527491569519,-0.17972052097320557,-0.17223175532575397,0.0847482681274414,-0.13319158554077148,-0.14418338901754169,LOSER
0.0,0.0,0.0,-0.09536582231521606,0.020087242126464844,-0.06808964594964095,-0.21158742904663086,-0.0059934258460998535,-0.12656762882832595,-0.3130916953086853,-0.0224115252494812,-0.18465742155675002,-0.4093664288520813,-0.022429943084716797,-0.24193690404061385,-0.18767935037612915,-0.26341891288757324,-0.11611848011378356,-0.2173316478729248,-0.4258233308792114,-0.19364264294270583,-0.22893303632736206,-0.5548016428947449,-0.2339821426546962,-0.2330394983291626,-0.668812096118927,-0.25782756194237777,-0.11296451091766357,-0.34779268503189087,-0.11553423538569518,-0.03933924436569214,-0.2646671533584595,-0.20137281402710983,-0.031578123569488525,-0.1223914623260498,-0.20164911135796615,-0.053467750549316406,-0.08686310052871704,-0.18834201678399154,-0.021688103675842285,-0.364594042301178,-0.12207467540864059,0.04747271537780762,-0.2621828317642212,-0.21421274229649612,0.03913307189941406,-0.13884127140045166,-0.19064367994431564,0.009333670139312744,-0.1118515133857727,-0.15759168252114364,0.0674559473991394,-0.3498743772506714,-0.13408700808648177,0.11714977025985718,-0.28351277112960815,-0.19026863261822768,0.10268676280975342,-0.17665857076644897,-0.1683921037590892,0.0721556544303894,-0.13187122344970703,-0.1406320153153331,LOSER
0.0,0.0,0.0,-0.09486103057861328,0.02302175760269165,-0.06942053549718707,-0.21257567405700684,-0.004335343837738037,-0.12796543204021305,-0.31560444831848145,-0.019203901290893555,-0.18506773971748203,-0.4115852415561676,-0.015581071376800537,-0.24145987295341342,-0.18826216459274292,-0.25404107570648193,-0.12213925682735294,-0.2164812684059143,-0.4151606559753418,-0.20213895701598972,-0.2268897294998169,-0.540675938129425,-0.2438880171699509,-0.22993749380111694,-0.655117392539978,-0.2687077190799698,-0.1130412220954895,-0.33717435598373413,-0.12180334740114063,-0.03937339782714844,-0.26198410987854004,-0.21219557189178317,-0.02962881326675415,-0.11849099397659302,-0.2146250423116669,-0.04992377758026123,-0.08226317167282104,-0.20194485449027866,-0.021525263786315918,-0.35430043935775757,-0.12825065516662448,0.04897618293762207,-0.2582804560661316,-0.22376063131522983,0.04312610626220703,-0.13177406787872314,-0.20019110702705234,0.015279769897460938,-0.1056552529335022,-0.1661982800884232,0.06764250993728638,-0.3398340940475464,-0.1400555636806473,0.11731654405593872,-0.27796536684036255,-0.19783234261703342,0.10540223121643066,-0.16927236318588257,-0.17552190684509128,0.07769471406936646,-0.12633579969406128,-0.1471533592863068,LOSER
0.0,0.0,0.0,-0.098716139793396,0.03478294610977173,-0.06753582189193708,-0.22333717346191406,0.017448365688323975,-0.12578692714086515,-0.3291151523590088,0.0035836100578308105,-0.183152121103916,-0.4253895878791809,0.007866084575653076,-0.23975898007265073,-0.19709736108779907,-0.22717911005020142,-0.12178140560499173,-0.22746992111206055,-0.387767493724823,-0.20215782204977017,-0.23813211917877197,-0.5128507614135742,-0.24329246262422544,-0.24139881134033203,-0.6267846822738647,-0.26770941594949704,-0.12446272373199463,-0.31016242504119873,-0.12244328538290006,-0.05452883243560791,-0.23560196161270142,-0.21467896977773648,-0.04188430309295654,-0.09188586473464966,-0.21608350852838498,-0.05942720174789429,-0.05564725399017334,-0.20234480182043058,-0.03617227077484131,-0.3313266634941101,-0.1298449007641409,0.03201162815093994,-0.23196333646774292,-0.22644111195913297,0.02905184030532837,-0.10667860507965088,-0.2018380580317114,0.0028440356254577637,-0.08281803131103516,-0.1670216290127371,0.051561951637268066,-0.3234853744506836,-0.14249704460016233,0.09827011823654175,-0.2577921152114868,-0.200103369153652,0.08848786354064941,-0.14969474077224731,-0.17757798413148862,0.0620877742767334,-0.10918241739273071,-0.14939540306440335,LOSER
0.0,0.0,0.0,-0.09741520881652832,0.0310366153717041,-0.06613617359153068,-0.225291907787323,0.01073145866394043,-0.12213653294793403,-0.33268195390701294,-0.011910796165466309,-0.1777148988699082,-0.4281236529350281,-0.01330721378326416,-0.23156671194783485,-0.20464599132537842,-0.23676812648773193,-0.11288558660498893,-0.23144692182540894,-0.39998453855514526,-0.19146256117574012,-0.24314141273498535,-0.5251144468784332,-0.2302879986023072,-0.24737322330474854,-0.6361063122749329,-0.25276355414143836,-0.13492685556411743,-0.31633228063583374,-0.112294457540429,-0.06824368238449097,-0.2531840205192566,-0.20498800246468818,-0.05341792106628418,-0.11051875352859497,-0.20407760112038886,-0.0687638521194458,-0.07734829187393188,-0.18770307271233833,-0.049393415451049805,-0.33954352140426636,-0.11921261219731605,0.019361793994903564,-0.24660569429397583,-0.21454872159711158,0.01737654209136963,-0.12556952238082886,-0.18927434055558479,-0.007641971111297607,-0.1070549488067627,-0.15418311922303474,0.03715229034423828,-0.3369830250740051,-0.1314417865728501,0.08658313751220703,-0.2712770700454712,-0.18805372683755195,0.07607531547546387,-0.1690431833267212,-0.1680812683557633,0.05008113384246826,-0.1379396915435791,-0.14193399219266212,LOSER
0.0,0.0,0.0,-0.10343700647354126,0.019186854362487793,-0.05894548922114495,-0.23518013954162598,-0.011016011238098145,-0.10762561588816766,-0.3427852392196655,-0.032632291316986084,-0.15655284851126794,-0.4347071647644043,-0.026704370975494385,-0.2040966871314538,-0.21358859539031982,-0.25996267795562744,-0.0940216901832116,-0.23816519975662231,-0.41482293605804443,-0.16109421580367211,-0.25192737579345703,-0.5357301235198975,-0.19595193594031457,-0.25762760639190674,-0.6418010592460632,-0.21774619548850183,-0.1437588930130005,-0.3364155888557434,-0.09504651009373788,-0.08138108253479004,-0.2719080448150635,-0.17815851896338586,-0.06692415475845337,-0.13918113708496094,-0.18087771266036157,-0.07772403955459595,-0.10320043563842773,-0.1680754843287957,-0.05765026807785034,-0.35642313957214355,-0.1025251942806733,0.0033548474311828613,-0.2641424536705017,-0.1843852224879754,0.0013105273246765137,-0.15315991640090942,-0.16213302045397882,-0.02025681734085083,-0.13318336009979248,-0.13146124511294488,0.028627097606658936,-0.34942173957824707,-0.11525577037863854,0.07181483507156372,-0.28425168991088867,-0.16327704220347528,0.059803009033203125,-0.1902526617050171,-0.14498965173297051,0.03448033332824707,-0.16098469495773315,-0.12110789596371774,LOSER
0.0,0.0,0.0,-0.10544615983963013,0.01939445734024048,-0.05311500698999794,-0.23772543668746948,-0.01266169548034668,-0.0959864896603051,-0.34273988008499146,-0.034200191497802734,-0.13940907687620552,-0.4303922653198242,-0.022587597370147705,-0.1813386049933854,-0.221463143825531,-0.2566315531730652,-0.08281109154896171,-0.2438766360282898,-0.4074639081954956,-0.14254718691782386,-0.25687313079833984,-0.5271382331848145,-0.17386163443998726,-0.2619990110397339,-0.6310122907161713,-0.1941804555125657,-0.15424823760986328,-0.3326895236968994,-0.08424079836086662,-0.0880502462387085,-0.2634362578392029,-0.15636507839636238,-0.07575607299804688,-0.14189481735229492,-0.15725528866724403,-0.08919543027877808,-0.11344754695892334,-0.14599126250223549,-0.06896114349365234,-0.3525075316429138,-0.09162477076725395,-0.0065097808837890625,-0.26359009742736816,-0.16493771643118293,-0.00857400894165039,-0.16057497262954712,-0.14354554981665046,-0.03051745891571045,-0.1453736424446106,-0.11575651586727531,0.016223609447479248,-0.34662872552871704,-0.10382168412880333,0.05918693542480469,-0.2854933738708496,-0.1473548081584397,0.04800182580947876,-0.19580024480819702,-0.12920930654482277,0.022743701934814453,-0.16774386167526245,-0.10647575230078132,LOSER
0.0,0.0,0.0,-0.10553914308547974,0.01809006929397583,-0.050782525059872796,-0.23469692468643188,-0.02034604549407959,-0.08913456749647253,-0.3369367718696594,-0.042778611183166504,-0.12792471152275198,-0.42066940665245056,-0.030804157257080078,-0.16562774878471487,-0.22318899631500244,-0.2626505494117737,-0.07388442110746496,-0.24848371744155884,-0.4165450930595398,-0.1279047737690746,-0.2601326107978821,-0.5317688882350922,-0.15726545554130666,-0.2647162079811096,-0.6298761665821075,-0.17713452976673238,-0.1587786078453064,-0.330718994140625,-0.07552635770767324,-0.09951376914978027,-0.278361439704895,-0.15084081989257925,-0.08110862970352173,-0.15632587671279907,-0.1588125387999355,-0.0861809253692627,-0.11212795972824097,-0.15075147253006094,-0.07848554849624634,-0.3502765893936157,-0.08246544849603765,-0.019561588764190674,-0.2766631245613098,-0.15473210912674062,-0.017993390560150146,-0.17087602615356445,-0.13758002322643392,-0.03681051731109619,-0.14299142360687256,-0.11163289946048849,0.0025599002838134766,-0.3471500873565674,-0.0940271253558933,0.04511368274688721,-0.3005138635635376,-0.13624607127636068,0.036597371101379395,-0.21017438173294067,-0.12025638770788305,0.011802732944488525,-0.17502200603485107,-0.09839297932117574,LOSER
0.0,0.0,0.0,-0.10437548160552979,0.012486696243286133,-0.04865256651595473,-0.22912615537643433,-0.028109490871429443,-0.08596419125154853,-0.32895809412002563,-0.04728323221206665,-0.12439286290958762,-0.4099119305610657,-0.0317690372467041,-0.16226251005485892,-0.2176489233970642,-0.2676880359649658,-0.067992563837322,-0.2432754635810852,-0.4140368700027466,-0.12004098623350501,-0.2552594542503357,-0.5245053172111511,-0.14858141123607993,-0.2591632604598999,-0.6193854510784149,-0.1683033215935552,-0.15394097566604614,-0.3304101228713989,-0.07134408830955863,-0.09748893976211548,-0.2883710265159607,-0.14666704415634513,-0.0788869857788086,-0.1636984944343567,-0.15607487737491965,-0.08364242315292358,-0.11924105882644653,-0.14833803057030082,-0.07543975114822388,-0.34868741035461426,-0.08000445693090796,-0.019766569137573242,-0.27775561809539795,-0.14920197009399772,-0.018678784370422363,-0.16973602771759033,-0.13173800288990378,-0.03727942705154419,-0.14202767610549927,-0.10595753371075034,0.0028554201126098633,-0.3443225026130676,-0.09360367386892676,0.04187887907028198,-0.29570478200912476,-0.1329949605400884,0.03215658664703369,-0.20395290851593018,-0.11694281130388617,0.00780034065246582,-0.17116707563400269,-0.09544658243015647,LOSER
0.0,0.0,0.0,-0.10071706771850586,0.011892855167388916,-0.04573432478753148,-0.2207469344139099,-0.028592348098754883,-0.0825592962249857,-0.3164108395576477,-0.04700160026550293,-0.12128438923207341,-0.394523948431015,-0.03363156318664551,-0.15974292281714497,-0.2104436159133911,-0.2598124146461487,-0.0634971794828516,-0.2374388575553894,-0.3994883894920349,-0.11352013174143849,-0.24946236610412598,-0.5068292915821075,-0.14028582099524556,-0.25332605838775635,-0.599178284406662,-0.15860712650862752,-0.1490287184715271,-0.31957143545150757,-0.06733872119036732,-0.09926772117614746,-0.2763453722000122,-0.13795149448958455,-0.0794607400894165,-0.15452349185943604,-0.14445392910090504,-0.0844571590423584,-0.11533832550048828,-0.1355252427205187,-0.07329845428466797,-0.33813756704330444,-0.07653831068125783,-0.025619029998779297,-0.27116984128952026,-0.14168813947287617,-0.02135014533996582,-0.16594833135604858,-0.12178477022496281,-0.03784382343292236,-0.14130324125289917,-0.0953066808327776,0.001833498477935791,-0.33528923988342285,-0.09063331905451832,0.03495270013809204,-0.2899552583694458,-0.1271515053853136,0.02633523941040039,-0.20008021593093872,-0.10963095102158604,0.0038704872131347656,-0.16829997301101685,-0.08776127669659672,LOSER
0.0,0.0,0.0,-0.09858530759811401,0.01370382308959961,-0.04332219728405562,-0.2130909562110901,-0.021491408348083496,-0.078846647526575,-0.30396926403045654,-0.039627790451049805,-0.11628305086071578,-0.3785678446292877,-0.029297173023223877,-0.15354297229225722,-0.20198887586593628,-0.2447245717048645,-0.06087813818032828,-0.2284938097000122,-0.3812987208366394,-0.10854732164318648,-0.2425779104232788,-0.48537129163742065,-0.13386752375538435,-0.24902677536010742,-0.5733171999454498,-0.15073909529621687,-0.14214932918548584,-0.30057293176651,-0.06464946934158888,-0.09905928373336792,-0.2607290744781494,-0.13198750385220137,-0.07793140411376953,-0.14351916313171387,-0.13716787764008131,-0.08068209886550903,-0.10484540462493896,-0.12740995654041853,-0.06917351484298706,-0.31734633445739746,-0.07344202616388884,-0.02893221378326416,-0.2580530643463135,-0.13763201900894728,-0.022060692310333252,-0.15657323598861694,-0.11826342263395873,-0.03606361150741577,-0.1320900321006775,-0.0916027418630847,0.0027266740798950195,-0.31477177143096924,-0.08640958287890044,0.028273165225982666,-0.27904433012008667,-0.1225248045581111,0.022292494773864746,-0.1928057074546814,-0.10403484770233717,0.0026875734329223633,-0.16139882802963257,-0.0811594493048915,LOSER
0.0,0.0,0.0,-0.09832125902175903,0.013264894485473633,-0.040952398446648886,-0.2095736861228943,-0.025453150272369385,-0.07225737628087359,-0.2986704111099243,-0.03973281383514404,-0.10518576857194262,-0.3727785646915436,-0.03175663948059082,-0.13796853181466417,-0.20186960697174072,-0.2386276125907898,-0.05477225687846499,-0.22903913259506226,-0.37155938148498535,-0.0996248265777524,-0.24354952573776245,-0.47087594866752625,-0.12489021476849871,-0.2515069246292114,-0.5561767220497131,-0.14207350370034533,-0.14331722259521484,-0.2949039936065674,-0.05788651388630228,-0.10497075319290161,-0.25527191162109375,-0.12112727668628054,-0.08097457885742188,-0.14345324039459229,-0.12783244904622393,-0.08036279678344727,-0.10545194149017334,-0.12019846495732622,-0.07157939672470093,-0.312682569026947,-0.06583298650130587,-0.03664284944534302,-0.2556750178337097,-0.12735890504464464,-0.02691727876663208,-0.1566072702407837,-0.1098707458053525,-0.03800255060195923,-0.13154715299606323,-0.08493573125943499,-0.0020868778228759766,-0.31102848052978516,-0.0775158247028287,0.018386900424957275,-0.2815660834312439,-0.1125972112689908,0.015210628509521484,-0.19836103916168213,-0.0945264464293416,-0.0010873079299926758,-0.16708457469940186,-0.07206160482510882,LOSER
0.0,0.0,0.0,-0.09287649393081665,0.01285022497177124,-0.04016294637528972,-0.1986660361289978,-0.026127398014068604,-0.07040014797655658,-0.284994900226593,-0.039086222648620605,-0.10228847646919803,-0.35734331607818604,-0.028089523315429688,-0.13458357686010913,-0.19419050216674805,-0.2317560911178589,-0.0530966402014883,-0.22165757417678833,-0.36399486660957336,-0.09555793488232212,-0.23645275831222534,-0.4599754512310028,-0.11998594486919956,-0.24456894397735596,-0.5430721640586853,-0.13699677521196918,-0.13611608743667603,-0.28311097621917725,-0.056602801474014086,-0.10008484125137329,-0.2526032328605652,-0.11942773992029743,-0.07520180940628052,-0.14129102230072021,-0.12826616996733264,-0.07283806800842285,-0.10047012567520142,-0.12227430129257755,-0.06602513790130615,-0.3002399802207947,-0.0644663789292963,-0.0344964861869812,-0.2547086477279663,-0.1247434311529787,-0.024267256259918213,-0.1538916826248169,-0.1074983247539194,-0.033317744731903076,-0.12299543619155884,-0.08292651856152133,0.0012030601501464844,-0.2983172535896301,-0.07598610902039127,0.01877284049987793,-0.2790278196334839,-0.11034900629726963,0.01697450876235962,-0.19590109586715698,-0.09166813576428012,0.0034658312797546387,-0.16118794679641724,-0.06880341404882984,LOSER
0.0,0.0,0.0,-0.09059244394302368,0.012344300746917725,-0.039825461055443157,-0.1950473189353943,-0.026410222053527832,-0.06851515844027745,-0.27916449308395386,-0.038253724575042725,-0.09825445636670338,-0.3485792279243469,-0.02733170986175537,-0.12859696074883686,-0.18925780057907104,-0.22514033317565918,-0.05275371595780598,-0.21828532218933105,-0.35394662618637085,-0.09506905003945576,-0.2334776520729065,-0.44640523195266724,-0.1213274069086765,-0.2426828145980835,-0.528224915266037,-0.14014330431382405,-0.13171637058258057,-0.27453553676605225,-0.05658294930617558,-0.10040938854217529,-0.251165509223938,-0.12242332770983921,-0.07530945539474487,-0.1410689353942871,-0.13576070889394032,-0.06957650184631348,-0.09284365177154541,-0.13227465673844563,-0.06365835666656494,-0.2917475700378418,-0.06441207900206791,-0.03620845079421997,-0.25294363498687744,-0.12560799642960774,-0.025764286518096924,-0.1521046757698059,-0.11086564436118351,-0.03242170810699463,-0.11497515439987183,-0.08745800628821598,0.0017796158790588379,-0.2903018593788147,-0.07578587457101094,0.016518354415893555,-0.2796015739440918,-0.11062649562518345,0.015369415283203125,-0.19786518812179565,-0.09326911642710911,0.0034919381141662598,-0.16156017780303955,-0.07126804366271244,LOSER
